,dataset,n_observations,approach,parameter,parameter_value,avg_time,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,agreement_kendall_0,agreement_kendall_1,agreement_kendall_2,agreement_kendall_3,agreement_kendall_4,agreement_kendall_5,agreement_kendall_6,agreement_kendall_7,agreement_kendall_8,agreement_kendall_9,agreement_jaccard2_0,agreement_jaccard2_1,agreement_jaccard2_2,agreement_jaccard2_3,agreement_jaccard2_4,agreement_jaccard2_5,agreement_jaccard2_6,agreement_jaccard2_7,agreement_jaccard2_8,agreement_jaccard2_9,agreement_euclidean_0,agreement_euclidean_1,agreement_euclidean_2,agreement_euclidean_3,agreement_euclidean_4,agreement_euclidean_5,agreement_euclidean_6,agreement_euclidean_7,agreement_euclidean_8,agreement_euclidean_9,fidelity_0,fidelity_1,fidelity_2,fidelity_3,fidelity_4,fidelity_5,fidelity_6,fidelity_7,fidelity_8,fidelity_9
0,Synthetic_1,100,rank_rank,,,14.212669491767883,14.065819025039673,14.339272260665894,14.29527759552002,14.396673917770386,14.095170974731445,14.195123434066772,13.961785078048706,14.226678133010864,14.283280372619629,14.267614126205444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,Synthetic_1,100,rank_rank,coalition_size,1.0,10.741289854049683,10.622325897216797,10.636066198348999,10.888611793518066,10.68679928779602,10.855342864990234,10.803273439407349,10.84805679321289,10.602399110794067,10.726662874221802,10.7433602809906,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.9533333333333333,0.9533333333333333,0.9533333333333333,0.9533333333333333,0.9533333333333333,0.9533333333333333,0.9533333333333333,0.9533333333333333,0.9533333333333333,0.9533333333333333,0.9762857764187298,0.9762857764187298,0.9762857764187298,0.9762857764187298,0.9762857764187298,0.9762857764187298,0.9762857764187298,0.9762857764187298,0.9762857764187298,0.9762857764187298,0.9238190933333333,0.9238190933333333,0.9238190933333333,0.9238190933333333,0.9238190933333333,0.9238190933333333,0.9238190933333333,0.9238190933333333,0.9238190933333333,0.9238190933333333
2,Synthetic_1,100,rank_rank,coalition_size,2.0,14.299251222610474,14.420342922210693,14.347976446151733,14.281397581100464,14.070527076721191,14.34497857093811,14.349627494812012,14.258092641830444,14.200232028961182,14.443492889404297,14.27584457397461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,Synthetic_1,100,rank_rank,sample_size,20.0,0.38154923915863037,0.3662111759185791,0.3788275718688965,0.39264392852783203,0.37647199630737305,0.38069629669189453,0.37946009635925293,0.39375853538513184,0.3954906463623047,0.3774716854095459,0.37446045875549316,0.95,0.97,0.9633333333333334,0.9533333333333335,0.96,0.9366666666666668,0.9366666666666668,0.9666666666666667,0.9533333333333335,0.9433333333333335,0.8933333333333334,0.9,0.9266666666666667,0.8933333333333333,0.9333333333333332,0.8999999999999999,0.88,0.9066666666666666,0.92,0.8866666666666666,0.9430935991796346,0.9401404905408723,0.944685316181407,0.9359582407468368,0.9593699841520679,0.9247170233907324,0.9293729888063984,0.9351421350024409,0.9309462733210642,0.9316108217108672,0.9723712916666667,0.963237875,0.967474625,0.9619344583333334,0.974320625,0.9541690833333333,0.9641764166666666,0.9575120833333334,0.9571365833333333,0.9620230833333333
4,Synthetic_1,100,rank_rank,sample_size,50.0,0.5985243082046509,0.5883104801177979,0.606792688369751,0.5935604572296143,0.6026463508605957,0.6004493236541748,0.5971710681915283,0.6091694831848145,0.6016812324523926,0.5938057899475098,0.5916562080383301,0.9666666666666667,0.98,0.97,0.9700000000000002,0.98,0.9633333333333334,0.98,0.9666666666666667,0.9733333333333334,0.9766666666666667,0.9466666666666665,0.9333333333333335,0.9333333333333335,0.9599999999999999,0.9133333333333334,0.9266666666666665,0.94,0.9266666666666665,0.9533333333333333,0.9266666666666665,0.9685931538664734,0.9676499399520404,0.9648026860341722,0.9635065614951154,0.969908349163596,0.9581513088378066,0.9609089979570409,0.9645969699012062,0.9542012498451353,0.9577424058695719,0.9804821333333333,0.9808306833333333,0.9778072333333333,0.9777920333333333,0.9827616,0.9714665,0.9762072666666667,0.97948625,0.9721482166666666,0.97793655
5,Synthetic_1,100,rank_rank,sample_size,100.0,0.9668868541717529,0.9585480690002441,0.9618141651153564,0.9687774181365967,0.9918665885925293,0.9715275764465332,0.9611146450042725,0.9492089748382568,0.9843282699584961,0.9578542709350586,0.9638285636901855,0.9800000000000001,0.9766666666666667,0.9866666666666667,0.9766666666666667,0.9833333333333334,0.9766666666666667,0.9766666666666667,0.9766666666666667,0.9700000000000002,0.9833333333333334,0.9466666666666665,0.9533333333333333,0.9466666666666668,0.9466666666666668,0.9399999999999998,0.9333333333333332,0.9333333333333335,0.9399999999999998,0.9533333333333333,0.9466666666666668,0.9780303669615797,0.9762770604658567,0.976847890106332,0.9737914973798684,0.9735182188287657,0.9718449751264084,0.9706099143548812,0.973894945178363,0.972689252753814,0.9776548220100421,0.9870994750000001,0.9846454416666667,0.9842774916666667,0.988334575,0.9833060083333334,0.981823775,0.981178375,0.9844894083333333,0.9858176,0.98727165
6,Synthetic_1,100,rank_rank,sample_size,250.0,2.041509914398193,2.0367891788482666,2.0474700927734375,2.047051191329956,2.02554988861084,2.0566492080688477,2.0654170513153076,2.0650336742401123,1.9952712059020996,2.013211488723755,2.0626561641693115,0.9866666666666667,0.9966666666666667,0.99,0.9900000000000001,0.9766666666666667,0.9866666666666667,0.9766666666666667,0.9833333333333334,0.9933333333333334,0.9833333333333334,0.98,0.98,0.9733333333333334,0.96,0.9466666666666665,0.9733333333333333,0.96,0.9666666666666667,0.9733333333333333,0.9733333333333333,0.9791622816579888,0.9869782492593836,0.9796028375933077,0.9836077261693914,0.977420754094975,0.9851398602292398,0.9816329171018355,0.9770185075217236,0.9813273003734017,0.987915655348691,0.9888134433333333,0.9909723533333333,0.9846502133333334,0.9868225566666666,0.9906409566666666,0.9913948033333333,0.99019724,0.98891377,0.9873810166666667,0.99322182
7,Synthetic_1,100,rank_rank,sample_size,500.0,3.821768307685852,3.753772735595703,3.7861135005950928,3.8342461585998535,3.8820767402648926,3.8901901245117188,3.8006556034088135,3.8171157836914062,3.794234275817871,3.826995372772217,3.832282781600952,0.9966666666666667,0.9966666666666667,0.9866666666666667,0.9933333333333334,0.9866666666666667,0.9833333333333334,0.9833333333333334,0.9866666666666667,0.9933333333333334,0.9933333333333334,0.98,0.9866666666666667,0.9666666666666667,0.9799999999999999,0.9666666666666666,0.9666666666666667,0.98,0.9666666666666666,0.98,0.98,0.9888577925623152,0.9915600877785683,0.9873349567739169,0.986338371187933,0.9855372848202673,0.9922645981622634,0.9875244114778587,0.9840455310253858,0.9869565445887593,0.9871701879791877,0.9943811483333334,0.9956129066666667,0.9926078766666667,0.99343883,0.9941311916666666,0.9953556416666667,0.9939397383333334,0.9952450766666666,0.9879179333333333,0.992701445
8,Synthetic_1,100,rank_rank,sample_size,1000.0,7.325235962867737,7.421468257904053,7.429967880249023,7.313690662384033,7.3416547775268555,7.2802019119262695,7.269771337509155,7.295735120773315,7.281791687011719,7.318404197692871,7.299673795700073,0.9966666666666667,0.9966666666666667,0.9933333333333334,0.9933333333333334,0.9966666666666667,0.9966666666666667,0.9933333333333334,0.9900000000000001,0.9933333333333334,0.9933333333333334,0.9933333333333334,0.9933333333333334,0.9866666666666667,0.9866666666666666,0.9933333333333334,0.9933333333333334,0.9866666666666667,0.98,0.9866666666666667,0.9866666666666667,0.9943760217454439,0.9935627724937299,0.9930350957003006,0.9930325369520667,0.9920832967347001,0.995656373482081,0.9936221540176905,0.991879919425498,0.9926815222423458,0.9909047294609009,0.99655589,0.9952242833333333,0.9952726766666666,0.9979178091666666,0.9952179316666666,0.99652345,0.9962241183333334,0.99534766,0.9928048316666667,0.9940803333333333
9,Synthetic_1,100,rank_rank,sample_size,1500.0,10.713079857826234,10.582951068878174,10.784318208694458,10.83894157409668,10.758241415023804,10.830022811889648,10.656602382659912,10.505813598632812,10.722586870193481,10.555263757705688,10.896056890487671,0.9966666666666667,0.9966666666666667,0.9933333333333334,0.9933333333333334,0.9933333333333334,0.9966666666666667,1.0,0.99,0.99,0.9966666666666667,0.9933333333333334,0.9933333333333334,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.9933333333333334,1.0,0.98,0.98,0.9933333333333334,0.9965097354139367,0.9963286364922587,0.996639981388447,0.9966231006999604,0.9941746236434186,0.9953937634410134,0.997117372526832,0.9964282285597172,0.9962077175594451,0.9949545773557525,0.998025865,0.9977980533333334,0.9976152788888889,0.9983658194444445,0.9962762144444445,0.9982181538888889,0.9976746272222222,0.9971791316666667,0.9962353861111111,0.99558758
