,n1,n2,n3
0,0.6922313939741034,0.2256939343067349,0.08207467171916163
1,0.44118799494248967,0.0,0.5588120050575104
2,0.6400971082226634,0.3599028917773366,0.0
3,0.2842329694630892,0.18121565592244898,0.5345513746144619
4,0.5884009369797281,0.0,0.4115990630202718
5,0.8023206568651943,0.19767934313480579,0.0
6,0.4978424253670877,0.5021575746329122,0.0
7,0.0,0.07245641353057643,0.9275435864694236
8,0.31618523941294424,0.6838147605870558,0.0
9,0.0,0.0,1.0
10,0.0,0.781892199424737,0.21810780057526308
11,0.8364865039005436,0.0,0.16351349609945634
12,0.14752940220583988,0.8524705977941601,0.0
13,0.029262187171313264,0.5477982670145477,0.4229395458141392
14,0.14377383154899334,0.5904881463399203,0.2657380221110864
15,0.8941208771045914,0.0,0.10587912289540856
16,0.0,0.0,1.0
17,0.0,0.4886749815511351,0.5113250184488649
18,0.3944090465241392,0.6055909534758608,0.0
19,0.9475702665484388,0.0,0.052429733451561315
20,1.0,0.0,0.0
21,0.26842484697793856,0.0,0.7315751530220614
22,0.10442459812309315,0.5976777023109507,0.29789769956595624
23,0.0,0.0,1.0
24,0.0,0.0,1.0
25,0.9999093195730387,9.068042696127347e-05,0.0
26,0.0,1.0,0.0
27,0.3052340218573926,0.6947659781426074,0.0
28,0.5900626444614926,0.0,0.4099373555385075
29,0.0,0.0,1.0
30,0.4415439278701003,0.0,0.5584560721298998
31,0.0,1.0,0.0
32,0.7205772417095195,0.0,0.2794227582904804
33,0.0,0.34978389087899014,0.6502161091210098
34,0.46088797447362245,0.5391120255263775,0.0
35,0.0,0.3920517827356759,0.6079482172643241
36,0.2028043226810448,0.3309394365932602,0.4662562407256951
37,0.3268766104795369,0.6731233895204631,0.0
38,0.0,0.1004201836672256,0.8995798163327744
39,0.6495423748047766,0.3504576251952234,0.0
40,0.5363464806402192,0.0,0.4636535193597807
41,0.0,0.39969414777846696,0.6003058522215331
42,0.0,0.503207712826449,0.49679228717355106
43,0.06051870046809865,0.5189094992816573,0.42057180025024404
44,0.3726323484895805,0.11150784287458718,0.5158598086358324
45,0.4226034902868968,0.0,0.5773965097131033
46,0.279340979485323,0.38277026761376864,0.3378887529009083
47,0.21567201105670766,0.7843279889432924,0.0
48,0.25777191410653455,0.37399829810430546,0.36822978778916005
49,0.0,0.327918655461789,0.6720813445382111
50,1.0,0.0,0.0
51,0.7151385482492878,0.28486145175071215,0.0
52,0.09389452039130272,0.26133612126392647,0.6447693583447708
53,0.0,0.0,1.0
54,0.5061741940608113,0.0,0.4938258059391885
55,0.0,0.016336208682359032,0.983663791317641
56,0.0,0.0,1.0
57,0.46586704102094295,0.5050351349115269,0.029097824067530254
58,0.39912260431968627,0.3786748699014723,0.2222025257788414
59,0.0,0.0,1.0
60,1.0,0.0,0.0
61,1.0,0.0,0.0
62,0.36540595608925647,0.0,0.6345940439107435
63,1.0,0.0,0.0
64,0.017026725392909847,0.98297327460709,0.0
65,0.924646695647356,0.07535330435264406,0.0
66,1.0,0.0,0.0
67,0.377560453500146,0.2816610762173425,0.3407784702825115
68,0.7795121663537323,0.22048783364626778,0.0
69,0.0,0.053654051633571426,0.9463459483664285
70,0.550203945036042,0.0,0.44979605496395797
71,0.487850835869256,0.512149164130744,0.0
