,n1,n2,n3
0,0.0869004688217187,-0.1252107595362682,0.06612566846640067
1,0.02455485057473595,0.019529741020100883,-0.02570324208532312
2,0.007962837630866863,0.002346370443686113,0.031376510017263784
3,0.04200984611231285,-0.013233523161507506,0.013948843673701378
4,-0.00073212616424003,0.0005729649049235712,-0.014782897603862727
5,-0.015272637016825113,0.01076242479272076,0.08249825889771847
6,-0.040111285459966596,0.036870521228355255,-0.04555510877951981
7,0.051572926894721996,-0.056655821058288355,-0.08307683580633614
8,0.030138382022903983,0.01442809641916016,-0.031637729199505894
9,0.12065090252720406,-0.13878894657704136,-0.019522199151588975
10,0.03983529053331032,-0.019667830973385914,-0.0631510894796534
11,-0.023510945845756744,-0.005077051109005538,-0.020134968596149626
12,-0.02662739833373587,-0.011696903225919323,-0.08928970104125947
13,0.06891072779650746,-0.07148520486131014,-0.0733938185428382
14,0.04601118084530532,-0.09226718922047232,-0.016737245488912474
15,-0.07698652758927929,0.03484555975470652,0.015834880294338004
16,-0.011796784224214641,-0.010755183881664153,-0.010307097404997424
17,-0.010897268562721258,0.03979407940416038,-0.06160304259718519
18,-0.019459277633499136,0.017214657487191833,0.028414552181975264
19,-0.08439272733188412,0.06971794805145652,-0.009291688000137537
20,0.00915706999505077,-0.04239734250189833,-0.044937201775228676
21,0.03282333234419757,-0.0387004420589334,0.01609200523469711
22,0.04773990588944199,0.010093552852805299,-0.09856078159029519
23,-0.0644545329582582,0.045820412479589345,0.0454114583061803
24,-0.037203425396685065,0.018431395637991697,-0.004194024963822086
25,-0.03342938311429011,0.03317486291192947,-0.009315590226453363
26,-0.08945699318938874,0.051724615287829415,0.08645326649917616
27,-0.09563240725771097,0.13352359757551224,0.04541677665249602
28,0.0529812719900396,-0.05176751495556861,-0.0102329646632824
29,-0.04684055617335449,0.054524874723383146,-0.05491156373478999
30,-0.05487904255171634,0.011811089321597575,0.02022694083295578
31,-0.0009520187926357337,0.04471277334865232,0.01369563512573039
32,-0.019790032056678595,-0.005942070669068982,0.0427914537053594
33,-0.0028610612721583443,0.015869770787657795,-0.04128210805897378
34,0.011392847817403358,0.027108521525792965,0.04379801179660716
35,-0.04851385091334588,0.03239778451020537,0.008667159321410189
36,0.029338740444564755,-0.0468404469345854,-0.0020126671965314826
37,0.07213587824005921,-0.09739395940611345,-0.01569811055111363
38,-0.013436470159867112,-0.025039549492034137,0.03584792192038918
39,-0.01010705159544901,0.0030952579597888644,-0.002800330727319286
40,-0.007419078388027165,-0.032736824125893585,0.05264968725849195
41,-0.0012178233428518112,0.03336788890743675,-0.02285044930496038
42,-0.11510057855855144,0.13147776563817307,-0.05935943599156631
43,-0.029748199398898466,0.010706585467622032,0.014403722151644087
44,-0.02878987287817128,0.013376341244640839,-0.026845226655188188
45,-0.10022855663237128,0.05472253840065705,-0.03625000474029287
46,-0.0463128002695227,0.04391844227428275,-0.050153549478294895
47,-0.01080141574633695,0.018608733690736783,-0.016182579296028215
48,0.03855555246405184,-0.04133665309222959,-0.10217035688483736
49,0.0516161801958737,0.01399908685132546,-0.015154422775137366
50,0.06129156599594074,-0.06920018905364207,-0.0389352885507915
51,-0.018223423502269274,0.02743598554837423,0.10702472325036455
52,-0.028456383559607185,-0.022655013316336774,-0.032129117554802286
53,-0.056023036727677694,0.08008630100097214,-0.023238390115115748
54,-0.07290745185343118,0.1299244156880759,-0.012219528970627384
55,0.026023685449411485,-0.07596485718201487,-0.0031012749778855327
56,-0.014687822639685863,-0.02665907313089019,-0.06644807337616288
57,0.027247018213126323,-0.05049224888085946,-0.034706135613147664
58,0.00483888168299596,0.035621410829792796,-0.08867083908956121
59,0.008081654751000247,-0.06861286257794585,-0.005540860925622929
60,0.010969876675604937,-0.007755549019437499,-0.011019894611940466
61,-0.04883158874865757,0.05404045323994318,-0.045374813351674086
62,-0.05525606605852606,0.07600424122990931,0.037531284524197114
63,0.02449413238341916,0.0071192291480080515,-0.04904300483879606
64,0.09280207626032928,-0.0961649307861411,-0.0369205820043698
65,-0.08590877114776735,0.044183843799562465,-0.026728514334949386
66,-0.0500393711459412,0.05767725651870562,-0.022664232029069885
67,-0.06447819667603956,0.07022531731263829,0.09429580288504855
68,0.041707796691328236,-0.033749034819572046,0.0035547807408408518
69,-0.026416224731993503,0.004945954027765169,0.05603851242593835
70,0.04002568575715467,-0.013501146759152217,0.018774249107974317
71,0.055920548116659446,-0.027596575142854594,-0.04854515622211901
72,0.03228171693616298,0.00412513540432754,-0.044565371642950026
73,0.03813581470272394,-0.0825476776841426,0.039344385250102996
