,n1,n2,n3
0,-0.0010833333333333333,0.0006666666666666665,-0.004583333333333333
1,-0.023000000000000003,0.0405,-0.0225
2,0.025749999999999995,-0.0315,0.00075
3,-0.007583333333333333,0.009666666666666667,-0.007083333333333334
4,-0.011250000000000001,0.01825,-0.012000000000000002
5,0.006333333333333333,-0.008416666666666666,-0.002916666666666667
6,0.008833333333333332,-0.015416666666666667,0.001583333333333333
7,-0.01891666666666667,0.03233333333333334,-0.018416666666666668
8,-0.004083333333333333,0.003916666666666666,-0.004833333333333334
9,-0.005999999999999999,0.0072499999999999995,-0.00625
10,-0.018333333333333333,0.030916666666666665,-0.017583333333333333
11,0.0022500000000000003,-0.00425,-0.003
12,0.002666666666666667,-0.007833333333333335,0.00016666666666666674
13,-0.01025,0.0155,-0.01025
14,-0.0038333333333333336,0.0029166666666666664,-0.004083333333333334
15,-0.007416666666666666,0.010333333333333333,-0.007916666666666666
16,-0.011416666666666667,0.017833333333333333,-0.011416666666666667
17,-0.03791666666666666,0.059833333333333336,-0.026916666666666665
18,-0.005416666666666666,0.006083333333333333,-0.005666666666666667
19,-0.0025833333333333333,0.0014166666666666668,-0.0038333333333333336
20,-0.00425,0.00375,-0.0045000000000000005
21,-0.003916666666666666,0.0030833333333333333,-0.004166666666666667
22,0.004416666666666666,-0.006833333333333333,-0.0025833333333333333
23,0.025083333333333332,-0.042666666666666665,0.012583333333333332
24,-0.08183333333333333,0.05391666666666667,0.02291666666666667
25,-0.002916666666666667,0.001583333333333333,-0.003666666666666667
26,-0.0020833333333333333,0.0011666666666666668,-0.004083333333333334
27,-0.11508333333333333,0.09466666666666668,0.015416666666666665
28,-0.0035833333333333338,0.0036666666666666666,-0.005083333333333334
29,0.006500000000000001,-0.0105,-0.0009999999999999998
30,-0.006083333333333333,0.007416666666666666,-0.006333333333333334
31,-0.12866666666666665,0.09758333333333333,0.026083333333333333
32,0.07116666666666667,-0.10083333333333334,0.024666666666666667
33,-0.005166666666666667,0.005583333333333333,-0.005416666666666667
34,-0.01475,0.024749999999999998,-0.015
35,-0.005916666666666666,0.007083333333333332,-0.0061666666666666675
36,-0.010916666666666667,0.017333333333333333,-0.011416666666666667
37,0.00041666666666666675,-0.0023333333333333344,-0.0030833333333333333
38,-0.0021666666666666666,0.002083333333333333,-0.004916666666666666
39,0.09383333333333332,-0.12691666666666668,0.02808333333333333
40,-0.0013333333333333333,0.0011666666666666668,-0.004833333333333334
41,-0.0485,0.0475,-0.004
42,-0.01225,0.019749999999999997,-0.0125
43,-0.01125,0.017,-0.01075
44,-0.0023333333333333335,0.001666666666666667,-0.004333333333333333
45,-0.009916666666666666,0.014583333333333332,-0.009666666666666667
46,-0.006666666666666666,0.008583333333333333,-0.006916666666666667
47,0.003083333333333333,-0.004416666666666667,-0.003666666666666667
48,-0.0035833333333333333,0.0019166666666666668,-0.0033333333333333335
49,-0.00425,0.005,-0.00575
50,-0.010249999999999999,0.01575,-0.010499999999999999
51,-0.015333333333333332,0.02316666666666667,-0.012833333333333334
52,-0.0020833333333333333,0.001166666666666667,-0.004083333333333334
53,-0.003666666666666667,0.003083333333333333,-0.004416666666666667
54,0.059666666666666666,-0.09933333333333334,0.03466666666666667
55,-0.029500000000000002,0.0515,-0.027
56,-0.0125,0.0175,-0.01
57,-0.008,0.011250000000000001,-0.00825
58,-0.025166666666666664,0.02383333333333333,-0.003666666666666667
59,-0.005083333333333333,0.005416666666666667,-0.005333333333333333
60,-0.0022500000000000003,0.0015000000000000002,-0.00425
61,0.029249999999999998,-0.05174999999999999,0.017499999999999998
62,-0.0014166666666666668,0.0010833333333333333,-0.004666666666666667
63,-0.0024999999999999996,0.00025,-0.00275
64,0.07666666666666666,-0.11708333333333333,0.03541666666666667
65,-0.010166666666666666,0.015333333333333332,-0.010166666666666666
66,-0.0005833333333333335,-0.0008333333333333334,-0.0035833333333333333
67,-0.00625,0.009,-0.00775
68,-0.005916666666666666,0.006583333333333333,-0.005666666666666667
69,0.05275,-0.074,0.01625
70,-0.0034999999999999996,0.0022500000000000003,-0.00375
71,0.006083333333333333,-0.008916666666666666,-0.0021666666666666666
72,-0.010583333333333333,0.016416666666666666,-0.010833333333333334
73,-0.0062499999999999995,0.0072499999999999995,-0.006
74,-0.0038333333333333336,0.0029166666666666664,-0.004083333333333334
75,-0.0052499999999999995,0.00575,-0.0055
76,-0.0052499999999999995,0.0055000000000000005,-0.00525
77,-0.0014166666666666668,-0.0009166666666666668,-0.002666666666666667
78,-0.00275,0.0015,-0.00375
